id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[fb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error 
755,11000,1.5873,1,1.77828,0.0192103,0.0158489,0.0251189,0.12274,0.1,0.15,0.154383,0.1,0.2,3.60733e-05,5.24343e+06,207260,189055,0.01,0.95,10,10000,0.938,0.139,1413,881,0.0336909,0
756,11000,1.58413,1,1.77828,0.0190941,0.0158489,0.0251189,0.121789,0.1,0.15,0.252494,0.2,0.3,3.60733e-05,6.71664e+06,217519,242172,0.01,0.95,10,10000,0.938,0.139,1810,1249,0.0282956,0
757,11000,1.58164,1,1.77828,0.0189875,0.0158489,0.0251189,0.121961,0.1,0.15,0.350275,0.3,0.4,3.60733e-05,6.75746e+06,180297,243644,0.01,0.95,10,10000,0.938,0.139,1821,1586,0.0251101,0
758,11000,1.59809,1,1.77828,0.0189582,0.0158489,0.0251189,0.123503,0.1,0.15,0.447077,0.4,0.5,3.60733e-05,5.30652e+06,153288,191329,0.01,0.95,10,10000,0.938,0.139,1430,1304,0.0276924,0
759,11000,1.59626,1,1.77828,0.0189453,0.0158489,0.0251189,0.124229,0.1,0.15,0.547377,0.5,0.6,3.60733e-05,3.60324e+06,125587,129917,0.01,0.95,10,10000,0.938,0.139,971,891,0.0335013,0
760,11000,1.59833,1,1.77828,0.0190402,0.0158489,0.0251189,0.124988,0.1,0.15,0.644971,0.6,0.7,3.60733e-05,2.14858e+06,95192.7,77468.3,0.01,0.95,10,10000,0.938,0.139,579,542,0.0429537,0
761,11000,1.60687,1,1.77828,0.0187184,0.0158489,0.0251189,0.124225,0.1,0.15,0.747358,0.7,0.8,3.60733e-05,1.39528e+06,79209.4,50307.5,0.01,0.95,10,10000,0.938,0.139,376,340,0.0542326,0
762,11000,1.60423,1,1.77828,0.0189899,0.0158489,0.0251189,0.171565,0.15,0.2,0.033371,0,0.05,1.80366e-05,586314,67657.2,21139.9,0.01,0.95,10,10000,0.938,0.139,79,77,0.113961,0
763,11000,1.57756,1,1.77828,0.0189445,0.0158489,0.0251189,0.173401,0.15,0.2,0.0766406,0.05,0.1,1.80366e-05,1.60309e+06,134757,57800.1,0.01,0.95,10,10000,0.938,0.139,216,171,0.0764719,0
764,11000,1.59032,1,1.77828,0.0191499,0.0158489,0.0251189,0.172931,0.15,0.2,0.154926,0.1,0.2,3.60733e-05,2.96126e+06,147209,106770,0.01,0.95,10,10000,0.938,0.139,798,537,0.0431532,0
765,11000,1.58806,1,1.77828,0.0191469,0.0158489,0.0251189,0.173357,0.15,0.2,0.249803,0.2,0.3,3.60733e-05,4.22295e+06,186678,152261,0.01,0.95,10,10000,0.938,0.139,1138,706,0.0376355,0
766,11000,1.58816,1,1.77828,0.0191464,0.0158489,0.0251189,0.172379,0.15,0.2,0.351312,0.3,0.4,3.60733e-05,4.28974e+06,171645,154669,0.01,0.95,10,10000,0.938,0.139,1156,811,0.0351147,0
767,11000,1.58478,1,1.77828,0.0190614,0.0158489,0.0251189,0.172119,0.15,0.2,0.451077,0.4,0.5,3.60733e-05,3.98174e+06,144819,143564,0.01,0.95,10,10000,0.938,0.139,1073,887,0.0335767,0
768,11000,1.5881,1,1.77828,0.0190276,0.0158489,0.0251189,0.173732,0.15,0.2,0.54918,0.5,0.6,3.60733e-05,2.83509e+06,107100,102221,0.01,0.95,10,10000,0.938,0.139,764,731,0.0369863,0
769,11000,1.58696,1,1.77828,0.0189202,0.0158489,0.0251189,0.175805,0.15,0.2,0.647475,0.6,0.7,3.60733e-05,1.98159e+06,92435,71447.4,0.01,0.95,10,10000,0.938,0.139,534,494,0.0449921,0
770,11000,1.5947,1,1.77828,0.0191611,0.0158489,0.0251189,0.174623,0.15,0.2,0.747504,0.7,0.8,3.60733e-05,1.28024e+06,70953.7,46159.8,0.01,0.95,10,10000,0.938,0.139,345,335,0.0546358,0
771,11000,1.56821,1,1.77828,0.0185885,0.0158489,0.0251189,0.222016,0.2,0.25,0.0327132,0,0.05,1.80366e-05,274603,53168.9,9900.95,0.01,0.95,10,10000,0.938,0.139,37,31,0.179605,0
772,11000,1.60724,1,1.77828,0.0192782,0.0158489,0.0251189,0.220526,0.2,0.25,0.0767172,0.05,0.1,1.80366e-05,771857,87518.3,27829.7,0.01,0.95,10,10000,0.938,0.139,104,89,0.106,0
773,11000,1.5895,1,1.77828,0.0191282,0.0158489,0.0251189,0.223515,0.2,0.25,0.152047,0.1,0.2,3.60733e-05,1.68473e+06,100535,60743.7,0.01,0.95,10,10000,0.938,0.139,454,347,0.0536828,0
774,11000,1.59208,1,1.77828,0.0190367,0.0158489,0.0251189,0.223762,0.2,0.25,0.249282,0.2,0.3,3.60733e-05,2.52709e+06,141844,91115.5,0.01,0.95,10,10000,0.938,0.139,681,433,0.0480569,0
775,11000,1.58711,1,1.77828,0.0189781,0.0158489,0.0251189,0.222228,0.2,0.25,0.35062,0.3,0.4,3.60733e-05,2.95384e+06,153826,106502,0.01,0.95,10,10000,0.938,0.139,796,504,0.0445435,0
776,11000,1.59169,1,1.77828,0.0191351,0.0158489,0.0251189,0.223604,0.2,0.25,0.450324,0.4,0.5,3.60733e-05,2.67552e+06,137187,96467.4,0.01,0.95,10,10000,0.938,0.139,721,498,0.0448111,0
777,11000,1.57832,1,1.77828,0.0190535,0.0158489,0.0251189,0.222984,0.2,0.25,0.547008,0.5,0.6,3.60733e-05,2.17085e+06,107801,78271,0.01,0.95,10,10000,0.938,0.139,585,479,0.0456912,0
778,11000,1.59208,1,1.77828,0.0189961,0.0158489,0.0251189,0.224456,0.2,0.25,0.648751,0.6,0.7,3.60733e-05,1.8109e+06,88810.8,65292.8,0.01,0.95,10,10000,0.938,0.139,488,449,0.0471929,0
779,11000,1.59831,1,1.77828,0.0190229,0.0158489,0.0251189,0.225575,0.2,0.25,0.744263,0.7,0.8,3.60733e-05,1.1281e+06,74104.1,40674.2,0.01,0.95,10,10000,0.938,0.139,304,263,0.0616626,0
780,11000,1.55446,1,1.77828,0.018564,0.0158489,0.0251189,0.272392,0.25,0.3,0.0363864,0,0.05,1.80366e-05,148434,33190.9,5351.87,0.01,0.95,10,10000,0.938,0.139,20,20,0.223607,0
781,11000,1.57437,1,1.77828,0.0188734,0.0158489,0.0251189,0.272457,0.25,0.3,0.0789748,0.05,0.1,1.80366e-05,541784,63411.1,19534.3,0.01,0.95,10,10000,0.938,0.139,73,73,0.117041,0
782,11000,1.59074,1,1.77828,0.019229,0.0158489,0.0251189,0.272974,0.25,0.3,0.152407,0.1,0.2,3.60733e-05,1.03533e+06,72668,37329.3,0.01,0.95,10,10000,0.938,0.139,279,235,0.0652328,0
783,11000,1.58134,1,1.77828,0.0189957,0.0158489,0.0251189,0.273883,0.25,0.3,0.250487,0.2,0.3,3.60733e-05,1.50289e+06,100270,54187.6,0.01,0.95,10,10000,0.938,0.139,405,289,0.0588235,0
784,11000,1.59696,1,1.77828,0.0191362,0.0158489,0.0251189,0.272183,0.25,0.3,0.346548,0.3,0.4,3.60733e-05,1.86285e+06,120176,67165.9,0.01,0.95,10,10000,0.938,0.139,502,325,0.05547,0
785,11000,1.58559,1,1.77828,0.0187614,0.0158489,0.0251189,0.273251,0.25,0.3,0.449953,0.4,0.5,3.60733e-05,1.9482e+06,123675,70243.2,0.01,0.95,10,10000,0.938,0.139,525,337,0.0544735,0
786,11000,1.58652,1,1.77828,0.019076,0.0158489,0.0251189,0.273689,0.25,0.3,0.548703,0.5,0.6,3.60733e-05,1.68102e+06,113381,60609.9,0.01,0.95,10,10000,0.938,0.139,453,296,0.0581238,0
787,11000,1.57893,1,1.77828,0.0190731,0.0158489,0.0251189,0.272624,0.25,0.3,0.651842,0.6,0.7,3.60733e-05,1.26911e+06,94858.4,45758.5,0.01,0.95,10,10000,0.938,0.139,342,235,0.0652328,0
788,11000,1.58033,1,1.77828,0.0189696,0.0158489,0.0251189,0.272673,0.25,0.3,0.746658,0.7,0.8,3.60733e-05,901737,60777.2,32512.6,0.01,0.95,10,10000,0.938,0.139,243,231,0.0657952,0
789,11000,1.57423,1,1.77828,0.019262,0.0158489,0.0251189,0.338082,0.3,0.4,0.0361797,0,0.05,3.60733e-05,85349.6,18588,3077.32,0.01,0.95,10,10000,0.938,0.139,23,22,0.213201,0
790,11000,1.57556,1,1.77828,0.0188808,0.0158489,0.0251189,0.343051,0.3,0.4,0.0770112,0.05,0.1,3.60733e-05,274603,35099,9900.95,0.01,0.95,10,10000,0.938,0.139,74,67,0.122169,0
791,11000,1.5781,1,1.77828,0.0187868,0.0158489,0.0251189,0.342937,0.3,0.4,0.155331,0.1,0.2,7.21466e-05,532507,34543.2,19199.8,0.01,0.95,10,10000,0.938,0.139,287,260,0.0620174,0
792,11000,1.59586,1,1.77828,0.0191598,0.0158489,0.0251189,0.344206,0.3,0.4,0.252216,0.2,0.3,7.21466e-05,885038,49479.1,31910.5,0.01,0.95,10,10000,0.938,0.139,477,383,0.0510976,0
793,11000,1.58895,1,1.77828,0.0190928,0.0158489,0.0251189,0.346675,0.3,0.4,0.348268,0.3,0.4,7.21466e-05,1.1281e+06,59063.6,40674.2,0.01,0.95,10,10000,0.938,0.139,608,456,0.0468293,0
794,11000,1.59361,1,1.77828,0.0190044,0.0158489,0.0251189,0.342917,0.3,0.4,0.447692,0.4,0.5,7.21466e-05,1.18562e+06,66681.7,42748,0.01,0.95,10,10000,0.938,0.139,639,423,0.0486217,0
795,11000,1.59088,1,1.77828,0.0191554,0.0158489,0.0251189,0.346583,0.3,0.4,0.549001,0.5,0.6,7.21466e-05,1.15036e+06,68332.8,41477,0.01,0.95,10,10000,0.938,0.139,620,389,0.050702,0
796,11000,1.57524,1,1.77828,0.0188796,0.0158489,0.0251189,0.346193,0.3,0.4,0.650002,0.6,0.7,7.21466e-05,929568,60076.5,33516.1,0.01,0.95,10,10000,0.938,0.139,501,324,0.0555556,0
797,11000,1.57235,1,1.77828,0.0189491,0.0158489,0.0251189,0.346917,0.3,0.4,0.749974,0.7,0.8,7.21466e-05,788556,54430.3,28431.8,0.01,0.95,10,10000,0.938,0.139,425,281,0.059655,0
798,11000,1.58733,1,1.77828,0.0181517,0.0158489,0.0251189,0.435873,0.4,0.5,0.0366621,0,0.05,3.60733e-05,25976,9817.99,936.576,0.01,0.95,10,10000,0.938,0.139,7,7,0.377964,0
799,11000,1.60832,1,1.77828,0.0191275,0.0158489,0.0251189,0.437088,0.4,0.5,0.0786367,0.05,0.1,3.60733e-05,141012,24758.4,5084.27,0.01,0.95,10,10000,0.938,0.139,38,35,0.169031,0
800,11000,1.58327,1,1.77828,0.0189189,0.0158489,0.0251189,0.444089,0.4,0.5,0.157587,0.1,0.2,7.21466e-05,241205,23387.8,8696.78,0.01,0.95,10,10000,0.938,0.139,130,117,0.09245,0
801,11000,1.57782,1,1.77828,0.0189105,0.0158489,0.0251189,0.443048,0.4,0.5,0.249502,0.2,0.3,7.21466e-05,359953,28809.8,12978.3,0.01,0.95,10,10000,0.938,0.139,194,173,0.0760286,0
802,11000,1.5908,1,1.77828,0.0191688,0.0158489,0.0251189,0.448575,0.4,0.5,0.351406,0.3,0.4,7.21466e-05,489832,33921.8,17661.2,0.01,0.95,10,10000,0.938,0.139,264,233,0.0655122,0
803,11000,1.5847,1,1.77828,0.0192737,0.0158489,0.0251189,0.443669,0.4,0.5,0.447842,0.4,0.5,7.21466e-05,543640,40815.7,19601.2,0.01,0.95,10,10000,0.938,0.139,293,221,0.0672673,0
804,11000,1.5819,1,1.77828,0.0190153,0.0158489,0.0251189,0.447605,0.4,0.5,0.55155,0.5,0.6,7.21466e-05,614146,49010.7,22143.3,0.01,0.95,10,10000,0.938,0.139,331,213,0.0685189,0
805,11000,1.59417,1,1.77828,0.0191502,0.0158489,0.0251189,0.446195,0.4,0.5,0.65014,0.6,0.7,7.21466e-05,656821,55636.8,23682,0.01,0.95,10,10000,0.938,0.139,354,200,0.0707107,0
806,11000,1.57966,1,1.77828,0.0186977,0.0158489,0.0251189,0.444469,0.4,0.5,0.750074,0.7,0.8,7.21466e-05,591881,52054.5,21340.6,0.01,0.95,10,10000,0.938,0.139,319,184,0.073721,0
807,11000,1.57855,1,1.77828,0.0197256,0.0158489,0.0251189,0.536403,0.5,0.6,0.0380603,0,0.05,3.60733e-05,22265.1,10755.1,802.78,0.01,0.95,10,10000,0.938,0.139,6,5,0.447214,0
808,11000,1.55526,1,1.77828,0.0181511,0.0158489,0.0251189,0.536633,0.5,0.6,0.078034,0.05,0.1,3.60733e-05,44530.2,nan,1605.56,0.01,0.95,10,10000,0.938,0.139,12,13,0.27735,0
809,11000,1.56478,1,1.77828,0.0185952,0.0158489,0.0251189,0.541411,0.5,0.6,0.157099,0.1,0.2,7.21466e-05,116892,nan,4214.59,0.01,0.95,10,10000,0.938,0.139,63,64,0.125,0
810,11000,1.59013,1,1.77828,0.0194428,0.0158489,0.0251189,0.54489,0.5,0.6,0.254211,0.2,0.3,7.21466e-05,174410,19382.4,6288.44,0.01,0.95,10,10000,0.938,0.139,94,87,0.107211,0
811,11000,1.58236,1,1.77828,0.0195225,0.0158489,0.0251189,0.540905,0.5,0.6,0.356786,0.3,0.4,7.21466e-05,196675,22676,7091.22,0.01,0.95,10,10000,0.938,0.139,106,88,0.1066,0
812,11000,1.60382,1,1.77828,0.0192648,0.0158489,0.0251189,0.544857,0.5,0.6,0.449243,0.4,0.5,7.21466e-05,293157,27535.6,10569.9,0.01,0.95,10,10000,0.938,0.139,158,132,0.0870388,0
813,11000,1.59986,1,1.77828,0.0190982,0.0158489,0.0251189,0.54909,0.5,0.6,0.549456,0.5,0.6,7.21466e-05,326555,34443.3,11774.1,0.01,0.95,10,10000,0.938,0.139,176,119,0.0916698,0
814,11000,1.60662,1,1.77828,0.0189302,0.0158489,0.0251189,0.539086,0.5,0.6,0.653197,0.6,0.7,7.21466e-05,346965,35810.4,12510,0.01,0.95,10,10000,0.938,0.139,187,125,0.0894427,0
815,11000,1.57479,1,1.77828,0.0188257,0.0158489,0.0251189,0.544757,0.5,0.6,0.753615,0.7,0.8,7.21466e-05,413760,45668.2,14918.3,0.01,0.95,10,10000,0.938,0.139,223,120,0.0912871,0
816,11000,1.5625,1,1.77828,0.018373,0.0158489,0.0251189,0.635628,0.6,0.7,0.0343457,0,0.05,3.60733e-05,33397.7,11132.6,1204.17,0.01,0.95,10,10000,0.938,0.139,9,9,0.333333,0
817,11000,1.54494,1,1.77828,0.01853,0.0158489,0.0251189,0.637176,0.6,0.7,0.0925609,0.05,0.1,3.60733e-05,14843.4,nan,535.187,0.01,0.95,10,10000,0.938,0.139,4,5,0.447214,0
818,11000,1.62589,1,1.77828,0.0186645,0.0158489,0.0251189,0.639625,0.6,0.7,0.15612,0.1,0.2,7.21466e-05,61229,11325.4,2207.64,0.01,0.95,10,10000,0.938,0.139,33,31,0.179605,0
819,11000,1.60614,1,1.77828,0.0194814,0.0158489,0.0251189,0.643635,0.6,0.7,0.250883,0.2,0.3,7.21466e-05,64939.9,nan,2341.44,0.01,0.95,10,10000,0.938,0.139,35,37,0.164399,0
820,11000,1.59999,1,1.77828,0.02,0.0158489,0.0251189,0.644193,0.6,0.7,0.351416,0.3,0.4,7.21466e-05,98337.6,15134.2,3545.61,0.01,0.95,10,10000,0.938,0.139,53,47,0.145865,0
821,11000,1.56942,1,1.77828,0.0188242,0.0158489,0.0251189,0.643741,0.6,0.7,0.449328,0.4,0.5,7.21466e-05,107615,14626.5,3880.1,0.01,0.95,10,10000,0.938,0.139,58,56,0.133631,0
822,11000,1.59462,1,1.77828,0.0186804,0.0158489,0.0251189,0.643492,0.6,0.7,0.547566,0.5,0.6,7.21466e-05,135446,18979.2,4883.58,0.01,0.95,10,10000,0.938,0.139,73,60,0.129099,0
823,11000,1.60194,1,1.77828,0.0191047,0.0158489,0.0251189,0.647655,0.6,0.7,0.648321,0.6,0.7,7.21466e-05,163277,19509.7,5887.05,0.01,0.95,10,10000,0.938,0.139,88,78,0.113228,0
824,11000,1.58665,1,1.77828,0.0193803,0.0158489,0.0251189,0.649767,0.6,0.7,0.745413,0.7,0.8,7.21466e-05,174410,25039.7,6288.44,0.01,0.95,10,10000,0.938,0.139,94,64,0.125,0
825,11000,1.57879,1,1.77828,0.0183415,0.0158489,0.0251189,0.709839,0.7,0.8,0.0814698,0.05,0.1,3.60733e-05,11132.6,9089.69,401.39,0.01,0.95,10,10000,0.938,0.139,3,2,0.707107,0
826,11000,1.59852,1,1.77828,0.0197883,0.0158489,0.0251189,0.727702,0.7,0.8,0.173518,0.1,0.2,7.21466e-05,22265.1,nan,802.78,0.01,0.95,10,10000,0.938,0.139,12,13,0.27735,0
827,11000,1.62095,1,1.77828,0.0192715,0.0158489,0.0251189,0.736514,0.7,0.8,0.2474,0.2,0.3,7.21466e-05,22265.1,10016.4,802.78,0.01,0.95,10,10000,0.938,0.139,12,7,0.377964,0
828,11000,1.63359,1,1.77828,0.019461,0.0158489,0.0251189,0.74768,0.7,0.8,0.350352,0.3,0.4,7.21466e-05,38963.9,nan,1404.86,0.01,0.95,10,10000,0.938,0.139,21,23,0.208514,0
829,11000,1.58037,1,1.77828,0.0191232,0.0158489,0.0251189,0.747804,0.7,0.8,0.455302,0.4,0.5,7.21466e-05,46385.6,12369.5,1672.46,0.01,0.95,10,10000,0.938,0.139,25,18,0.235702,0
830,11000,1.55395,1,1.77828,0.0187166,0.0158489,0.0251189,0.750227,0.7,0.8,0.545982,0.5,0.6,7.21466e-05,81638.7,13482.2,2943.53,0.01,0.95,10,10000,0.938,0.139,44,40,0.158114,0
831,11000,1.57423,1,1.77828,0.0184339,0.0158489,0.0251189,0.753171,0.7,0.8,0.649039,0.6,0.7,7.21466e-05,102048,18203,3679.41,0.01,0.95,10,10000,0.938,0.139,55,40,0.158114,0
832,11000,1.53676,1,1.77828,0.0189964,0.0158489,0.0251189,0.745665,0.7,0.8,0.751363,0.7,0.8,7.21466e-05,98337.6,20090.3,3545.61,0.01,0.95,10,10000,0.938,0.139,53,33,0.174078,0
833,11000,1.5738,1,1.77828,0.0179591,0.0158489,0.0251189,0.868818,0.8,0.9,0.155514,0.1,0.2,7.21466e-05,9277.13,4148.86,334.492,0.01,0.95,10,10000,0.938,0.139,5,5,0.447214,0
834,11000,1.55731,1,1.77828,0.0192165,0.0158489,0.0251189,0.834085,0.8,0.9,0.253837,0.2,0.3,7.21466e-05,7421.7,3710.85,267.593,0.01,0.95,10,10000,0.938,0.139,4,4,0.5,0
835,11000,1.67854,1,1.77828,0.0195163,0.0158489,0.0251189,0.828064,0.8,0.9,0.358272,0.3,0.4,7.21466e-05,14843.4,7783.95,535.187,0.01,0.95,10,10000,0.938,0.139,8,5,0.447214,0
836,11000,1.66092,1,1.77828,0.0191889,0.0158489,0.0251189,0.836476,0.8,0.9,0.45427,0.4,0.5,7.21466e-05,12988,5668.42,468.288,0.01,0.95,10,10000,0.938,0.139,7,6,0.408248,0
837,11000,1.59268,1,1.77828,0.0190158,0.0158489,0.0251189,0.842125,0.8,0.9,0.5589,0.5,0.6,7.21466e-05,40819.4,9533.35,1471.76,0.01,0.95,10,10000,0.938,0.139,22,20,0.223607,0
838,11000,1.61656,1,1.77828,0.0201781,0.0158489,0.0251189,0.846865,0.8,0.9,0.655503,0.6,0.7,7.21466e-05,42674.8,12184.5,1538.66,0.01,0.95,10,10000,0.938,0.139,23,16,0.25,0
839,11000,1.57491,1,1.77828,0.0186821,0.0158489,0.0251189,0.846056,0.8,0.9,0.742484,0.7,0.8,7.21466e-05,46385.6,10901.9,1672.46,0.01,0.95,10,10000,0.938,0.139,25,21,0.218218,0
840,11000,1.32122,1,1.77828,0.0179053,0.0158489,0.0251189,0.963373,0.9,1,0.156302,0.1,0.2,7.21466e-05,1855.43,1855.43,66.8983,0.01,0.95,10,10000,0.938,0.139,1,1,1,0
841,11000,1.55761,1,1.77828,0.0170778,0.0158489,0.0251189,0.927429,0.9,1,0.376327,0.3,0.4,7.21466e-05,7421.7,9817.99,267.593,0.01,0.95,10,10000,0.938,0.139,4,1,1,0
842,11000,1.62022,1,1.77828,0.0203998,0.0158489,0.0251189,0.948209,0.9,1,0.463271,0.4,0.5,7.21466e-05,9277.13,6337.48,334.492,0.01,0.95,10,10000,0.938,0.139,5,3,0.57735,0
843,11000,1.42927,1,1.77828,0.0186042,0.0158489,0.0251189,0.95062,0.9,1,0.539982,0.5,0.6,7.21466e-05,9277.13,5081.29,334.492,0.01,0.95,10,10000,0.938,0.139,5,4,0.5,0
844,11000,1.51533,1,1.77828,0.0189712,0.0158489,0.0251189,0.94242,0.9,1,0.655862,0.6,0.7,7.21466e-05,5566.28,nan,200.695,0.01,0.95,10,10000,0.938,0.139,3,6,0.408248,0
845,11000,1.62433,1,1.77828,0.0190487,0.0158489,0.0251189,0.932249,0.9,1,0.773447,0.7,0.8,7.21466e-05,24120.5,10034.7,869.678,0.01,0.95,10,10000,0.938,0.139,13,8,0.353553,0
846,11000,1.73491,1,1.77828,0.0263833,0.0251189,0.0398107,0.0668942,0.05,0.1,0.0336347,0,0.05,2.85858e-05,70242.4,22212.6,2532.63,0.01,0.95,10,10000,0.938,0.139,15,12,0.288675,0
847,11000,1.72794,1,1.77828,0.0266496,0.0251189,0.0398107,0.0735694,0.05,0.1,0.0765598,0.05,0.1,2.85858e-05,201362,33710,7260.2,0.01,0.95,10,10000,0.938,0.139,43,39,0.160128,0
848,11000,1.73057,1,1.77828,0.0263856,0.0251189,0.0398107,0.0704937,0.05,0.1,0.154111,0.1,0.2,5.71717e-05,295018,34074.4,10637,0.01,0.95,10,10000,0.938,0.139,126,94,0.103142,0
849,11000,1.73062,1,1.77828,0.0263157,0.0251189,0.0398107,0.0734006,0.05,0.1,0.249368,0.2,0.3,5.71717e-05,332481,30802.1,11987.8,0.01,0.95,10,10000,0.938,0.139,142,128,0.0883883,0
850,11000,1.73179,1,1.77828,0.0265123,0.0251189,0.0398107,0.0761,0.05,0.1,0.348012,0.3,0.4,5.71717e-05,283311,29919.9,10214.9,0.01,0.95,10,10000,0.938,0.139,121,103,0.0985329,0
851,11000,1.73345,1,1.77828,0.0267219,0.0251189,0.0398107,0.0762108,0.05,0.1,0.447487,0.4,0.5,5.71717e-05,133461,18964.6,4811.99,0.01,0.95,10,10000,0.938,0.139,57,53,0.137361,0
852,11000,1.74518,1,1.77828,0.0264529,0.0251189,0.0398107,0.0790638,0.05,0.1,0.541532,0.5,0.6,5.71717e-05,95998,17373.4,3461.26,0.01,0.95,10,10000,0.938,0.139,41,35,0.169031,0
853,11000,1.74005,1,1.77828,0.0262044,0.0251189,0.0398107,0.0871049,0.05,0.1,0.64113,0.6,0.7,5.71717e-05,42145.5,nan,1519.58,0.01,0.95,10,10000,0.938,0.139,18,19,0.229416,0
854,11000,1.75286,1,1.77828,0.0266987,0.0251189,0.0398107,0.0925233,0.05,0.1,0.71163,0.7,0.8,5.71717e-05,11707.1,6412.23,422.104,0.01,0.95,10,10000,0.938,0.139,5,4,0.5,0
855,11000,1.73949,1,1.77828,0.026897,0.0251189,0.0398107,0.128882,0.1,0.15,0.0337287,0,0.05,2.85858e-05,32779.8,nan,1181.89,0.01,0.95,10,10000,0.938,0.139,7,10,0.316228,0
856,11000,1.73544,1,1.77828,0.0262847,0.0251189,0.0398107,0.122216,0.1,0.15,0.0795187,0.05,0.1,2.85858e-05,126436,30502.6,4558.73,0.01,0.95,10,10000,0.938,0.139,27,21,0.218218,0
857,11000,1.72389,1,1.77828,0.0263078,0.0251189,0.0398107,0.127672,0.1,0.15,0.155505,0.1,0.2,5.71717e-05,142826,23100.7,5149.67,0.01,0.95,10,10000,0.938,0.139,61,47,0.145865,0
858,11000,1.73344,1,1.77828,0.0265863,0.0251189,0.0398107,0.120524,0.1,0.15,0.249618,0.2,0.3,5.71717e-05,238824,30055,8610.93,0.01,0.95,10,10000,0.938,0.139,102,78,0.113228,0
859,11000,1.72754,1,1.77828,0.0265755,0.0251189,0.0398107,0.123024,0.1,0.15,0.349113,0.3,0.4,5.71717e-05,208386,nan,7513.46,0.01,0.95,10,10000,0.938,0.139,89,93,0.103695,0
860,11000,1.72009,1,1.77828,0.0265201,0.0251189,0.0398107,0.123743,0.1,0.15,0.448287,0.4,0.5,5.71717e-05,170923,nan,6162.73,0.01,0.95,10,10000,0.938,0.139,73,81,0.111111,0
861,11000,1.73336,1,1.77828,0.0266773,0.0251189,0.0398107,0.127793,0.1,0.15,0.545259,0.5,0.6,5.71717e-05,79608.1,nan,2870.31,0.01,0.95,10,10000,0.938,0.139,34,35,0.169031,0
862,11000,1.72642,1,1.77828,0.0259694,0.0251189,0.0398107,0.123168,0.1,0.15,0.638744,0.6,0.7,5.71717e-05,65559.6,15402.3,2363.78,0.01,0.95,10,10000,0.938,0.139,28,22,0.213201,0
863,11000,1.72281,1,1.77828,0.0271535,0.0251189,0.0398107,0.126123,0.1,0.15,0.753601,0.7,0.8,5.71717e-05,37462.6,12091,1350.73,0.01,0.95,10,10000,0.938,0.139,16,12,0.288675,0
864,11000,1.72948,1,1.77828,0.0264938,0.0251189,0.0398107,0.160654,0.15,0.2,0.0357313,0,0.05,2.85858e-05,18731.3,9365.66,675.367,0.01,0.95,10,10000,0.938,0.139,4,4,0.5,0
865,11000,1.72706,1,1.77828,0.0260902,0.0251189,0.0398107,0.169435,0.15,0.2,0.0825674,0.05,0.1,2.85858e-05,23414.1,10471.1,844.209,0.01,0.95,10,10000,0.938,0.139,5,5,0.447214,0
866,11000,1.73228,1,1.77828,0.0263484,0.0251189,0.0398107,0.177756,0.15,0.2,0.151923,0.1,0.2,5.71717e-05,93656.6,17672.6,3376.84,0.01,0.95,10,10000,0.938,0.139,40,33,0.174078,0
867,11000,1.72119,1,1.77828,0.0266196,0.0251189,0.0398107,0.168843,0.15,0.2,0.248096,0.2,0.3,5.71717e-05,117071,19860.8,4221.04,0.01,0.95,10,10000,0.938,0.139,50,41,0.156174,0
868,11000,1.73471,1,1.77828,0.0266612,0.0251189,0.0398107,0.17862,0.15,0.2,0.347302,0.3,0.4,5.71717e-05,124095,24277.9,4474.31,0.01,0.95,10,10000,0.938,0.139,53,35,0.169031,0
869,11000,1.73559,1,1.77828,0.026286,0.0251189,0.0398107,0.173025,0.15,0.2,0.450101,0.4,0.5,5.71717e-05,107705,20741.1,3883.36,0.01,0.95,10,10000,0.938,0.139,46,34,0.171499,0
870,11000,1.71205,1,1.77828,0.0266337,0.0251189,0.0398107,0.174286,0.15,0.2,0.546852,0.5,0.6,5.71717e-05,107705,18106.3,3883.36,0.01,0.95,10,10000,0.938,0.139,46,40,0.158114,0
871,11000,1.7221,1,1.77828,0.0266374,0.0251189,0.0398107,0.176665,0.15,0.2,0.654663,0.6,0.7,5.71717e-05,46828.3,nan,1688.42,0.01,0.95,10,10000,0.938,0.139,20,30,0.182574,0
872,11000,1.73541,1,1.77828,0.0272219,0.0251189,0.0398107,0.175247,0.15,0.2,0.746059,0.7,0.8,5.71717e-05,32779.8,nan,1181.89,0.01,0.95,10,10000,0.938,0.139,14,16,0.25,0
873,11000,1.71886,1,1.77828,0.0263483,0.0251189,0.0398107,0.204443,0.2,0.25,0.0398517,0,0.05,2.85858e-05,14048.5,11470.5,506.525,0.01,0.95,10,10000,0.938,0.139,3,2,0.707107,0
