id, s[GeV^{2}], <Q>[GeV], Q_min[GeV], Q_max[GeV], <xB>, xB_min, xB_max, <z>, z_min, z_max, <pT>, pT_min, pT_max, Delta_bin[GeV^3], xSec_diff[pb/GeV^3], xSec_uncorr_error, xSec_corr_error, y_min, y_max, W2_min[GeV^2], W2_max[GeV^2],target_mass[GeV], product_mass[GeV], N_gen, N_reco, abs_stat_error, abs_sys_error, efficiency 
57,10000,3.43425,3.16228,4.21697,0.00141189,0.001,0.00158489,0.240139,0.2,0.25,1.35669,1,1.5,1.54219e-05,593.12,-nan,29.656,0.01,0.95,10,10000,0.938,0.497,2,3,0.539938,0,1.5
58,10000,4.10767,3.16228,4.21697,0.00201423,0.00158489,0.00251189,0.0926232,0.05,0.1,0.350226,0.3,0.4,4.88848e-06,2806.72,3388.66,140.336,0.01,0.95,10,10000,0.938,0.497,3,1,0.9352,0,0.333333
59,10000,3.65953,3.16228,4.21697,0.00171586,0.00158489,0.00251189,0.0991739,0.05,0.1,0.48236,0.4,0.5,4.88848e-06,1871.14,2143.17,93.5572,0.01,0.95,10,10000,0.938,0.497,2,1,0.9352,0,0.5
60,10000,3.87225,3.16228,4.21697,0.0020286,0.00158489,0.00251189,0.0756561,0.05,0.1,0.745389,0.7,0.8,4.88848e-06,1871.14,1237.36,93.5572,0.01,0.95,10,10000,0.938,0.497,2,2,0.661286,0,1
61,10000,4.14738,3.16228,4.21697,0.00191881,0.00158489,0.00251189,0.0981536,0.05,0.1,0.826737,0.8,0.9,4.88848e-06,1871.14,2143.17,93.5572,0.01,0.95,10,10000,0.938,0.497,2,1,0.9352,0,0.5
62,10000,3.64668,3.16228,4.21697,0.00175919,0.00158489,0.00251189,0.0702161,0.05,0.1,0.916549,0.9,1,4.88848e-06,935.572,874.947,46.7786,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
63,10000,4.03816,3.16228,4.21697,0.00177548,0.00158489,0.00251189,0.0883925,0.05,0.1,1.16172,1,1.5,2.44424e-05,561.343,303.091,28.0672,0.01,0.95,10,10000,0.938,0.497,3,3,0.539938,0,1
64,10000,4.14352,3.16228,4.21697,0.00190283,0.00158489,0.00251189,0.132751,0.1,0.15,0.857368,0.8,0.9,4.88848e-06,935.572,874.947,46.7786,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
65,10000,4.10806,3.16228,4.21697,0.00186432,0.00158489,0.00251189,0.126292,0.1,0.15,0.953778,0.9,1,4.88848e-06,935.572,874.947,46.7786,0.01,0.95,10,10000,0.938,0.497,1,1,0.9352,0,1
66,10000,3.86619,3.16228,4.21697,0.00177687,0.00158489,0.00251189,0.117246,0.1,0.15,1.24675,1,1.5,2.44424e-05,748.458,349.979,37.4229,0.01,0.95,10,10000,0.938,0.497,4,4,0.4676,0,1
